Name;Level;TID;InfoTID;DisableProduction;SpellForgeLevel;LaboratoryLevel;DonateCost;HousingSpace;TrainingTime;DeployTimeMS;ChargingTimeMS;HitTimeMS;UpgradeTimeH;UpgradeResource;UpgradeCost;BoostTimeMS;SpeedBoost;SpeedBoost2;JumpHousingLimit;JumpBoostMS;DamageBoostPercent;BuildingDamageBoostPercent;Damage;TroopDamagePermil;BuildingDamagePermil;ExecuteHealthPermil;DamagePermilMin;PreferredDamagePermilMin;Radius;NumberOfHits;RandomRadius;TimeBetweenHitsMS;IconSWF;IconExportName;BigPicture;PreDeployEffect;DeployEffect;DeployEffect2Delay;DeployEffect2;ChargingEffect;HitEffect;RandomRadiusAffectsOnlyGfx;FreezeTimeMS;SpawnObstacle;NumObstacles;StrengthWeight;ProductionBuilding;TargetInfoString;PreferredTarget;PreferredTargetDamageMod;HeroDamageMultiplier;ShieldProjectileSpeed;ShieldProjectileDamageMod;ExtraHealthPermil;ExtraHealthMin;ExtraHealthMax;PoisonDPS;PoisonIncreaseSlowly;AttackSpeedBoost;BoostLinkedToPoison;PoisonAffectAir;ScaleDeployEffects;ShieldTime;ShieldProtectionPercent;MaxUnitsHit;EnemyDeployEffect;SnapToGrid;DuplicateHousing;DuplicateLifetime;SummonTroop;UnitsToSpawn;ShrinkReduceSpeedRatio;ShrinkHitpointsRatio;SpawnDuration;SpawnFirstGroupSize;DamageTHPercent;ScaleByTH;EnabledByCalendar;VillageType;PauseCombatComponentsMs;UpgradeLevelByTH;ChangeTeamTime;InvisibilityTime;FreezeOuterTimeMS;ConeAngle;FreezePercent;MinRadius;MinDamage;StunTimeMS;TornadoForce1;TornadoForce2;TornadoForce3;TornadoForce4;TornadoForce5;TornadoForceAir1;TornadoForceAir2;TornadoForceAir3;TornadoForceAir4;TornadoForceAir5;TornadoRotationSpeed;TornadoSpeedTowardsCenter;TornadoInnerRadius;TornadoInnerForcePercent;TornadoOuterForcePercent;ChainSpell;AffectsSiegeMachines;BoostDefenders;ImmunitySiegeMachines;ImmunityOtherCharacters;ImmunityTH_CC;ImmunityStorages;ImmunityWalls;ImmunityOtherBuildings;CapitalAttackCount;DestroyWalls;RecallHousing
TornadoTrap;1;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;375;444;Elixir;345000;20000;16;0;100;400;70;75;1;0;58;0;0;0;400;39;200;128;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Tornado deploy1;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;TRUE;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TornadoTrap;2;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;375;444;Elixir;345000;20000;16;0;100;400;70;75;1;0;58;0;0;0;400;47;200;128;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Tornado deploy2;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TornadoTrap;3;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;0;300;375;444;Elixir;345000;20000;16;0;100;400;70;75;1;0;58;0;0;0;400;55;200;128;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;Birthday predeploy;Tornado deploy3;2500;IceGolem Freeze deploy2 lvl6;Lightning Spell;Lightning Spell Hit;;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TroopHaste;1;TID_BIRTHDAY_SPELL;TID_BIRTHDAY_SPELL_INFO;TRUE;1;1;5;2;360;800;300;400;444;Elixir;345000;4000;52;26;100;400;70;75;1;0;58;0;0;0;400;1;200;250;sc/ui.sc;icon_spell_birthday;icon_spell_birthday;speedup_Predeploy;Speedup_deploy_lvl1;2500;Speedup_deploy_top_lvl1;Lightning Spell;Lightning Spell Hit;TRUE;7500;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
ProtoSpell2;1;TID_LIGHTNING_STORM;TID_LIGHTNING_STORM_INFO;TRUE;5;1;5;3;360;800;300;400;72;Elixir;4000000;4000;52;26;100;400;70;75;1;0;58;0;0;0;500;1;200;300;sc/ui.sc;icon_spell_lightning;icon_spell_lightning;Heal predeploy;GrandWarden Shield;2500;Heal area top;Lightning Spell;Heal spell;TRUE;7500;Birthday TombStone;3;230;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
ProtoSpell2;2;TID_LIGHTNING_STORM;TID_LIGHTNING_STORM_INFO;TRUE;5;9;5;3;360;800;300;400;96;Elixir;6000000;4000;52;26;100;400;70;75;1;0;58;0;0;0;500;1;200;300;sc/ui.sc;icon_spell_lightning;icon_spell_lightning;Heal predeploy;GrandWarden Shield;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;230;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
ProtoSpell2;3;TID_LIGHTNING_STORM;TID_LIGHTNING_STORM_INFO;TRUE;5;9;5;3;360;800;300;400;156;Elixir;9000000;4000;52;26;100;400;70;75;1;0;58;0;0;0;500;1;200;300;sc/ui.sc;icon_spell_lightning;icon_spell_lightning;Heal predeploy;GrandWarden Shield;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;230;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
ProtoSpell2;4;TID_LIGHTNING_STORM;TID_LIGHTNING_STORM_INFO;TRUE;5;10;5;3;360;800;300;400;336;Elixir;12000000;4000;52;26;100;400;70;75;1;0;58;0;0;0;500;1;200;300;sc/ui.sc;icon_spell_lightning;icon_spell_lightning;Heal predeploy;GrandWarden Shield;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;230;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
ProtoSpell2;5;TID_LIGHTNING_STORM;TID_LIGHTNING_STORM_INFO;TRUE;5;10;5;3;360;800;300;400;336;Elixir;12000000;4000;52;26;100;400;70;75;1;0;58;0;0;0;500;1;200;300;sc/ui.sc;icon_spell_lightning;icon_spell_lightning;Heal predeploy;GrandWarden Shield;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;230;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;-50;50;18000;3;70;;;1;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
SpawnBats;1;TID_SPELL_BATS;TID_SPELL_BATS_INFO;FALSE;5;1;5;1;180;800;0;0;42;DarkElixir;26000;0;0;0;100;400;70;75;0;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;BatSpell Summon1;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;460;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;7;-50;50;4200;1;70;;;0;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
SpawnBats;2;TID_SPELL_BATS;TID_SPELL_BATS_INFO;FALSE;5;8;5;1;180;800;0;0;84;DarkElixir;51000;0;0;0;100;400;70;75;0;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;BatSpell Summon2;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;470;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;9;-50;50;5400;1;70;;;0;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
SpawnBats;3;TID_SPELL_BATS;TID_SPELL_BATS_INFO;FALSE;5;8;5;1;180;800;0;0;126;DarkElixir;70000;0;0;0;100;400;70;75;0;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;BatSpell Summon3;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;480;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;11;-50;50;6600;1;70;;;0;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
SpawnBats;4;TID_SPELL_BATS;TID_SPELL_BATS_INFO;FALSE;5;9;5;1;180;800;0;0;150;DarkElixir;105000;0;0;0;100;400;70;75;0;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;BatSpell Summon4;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;500;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;16;-50;50;9600;1;70;;;0;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
SpawnBats;5;TID_SPELL_BATS;TID_SPELL_BATS_INFO;FALSE;5;10;5;1;180;800;0;0;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;BatSpell Summon5;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;520;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;21;-50;50;12600;1;70;;;0;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
SpawnBats;6;TID_SPELL_BATS;TID_SPELL_BATS_INFO;FALSE;5;13;5;1;180;800;0;0;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;BatSpell Summon6;2500;Heal area top;Lightning Spell;Heal spell;;7500;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;0;5625;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceGolemFreeze_DEF;1;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;300;400;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;550;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl1_DEF;2500;IceGolem Freeze deploy2 lvl1_DEF;Lightning Spell;Heal spell;TRUE;2000;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;1650;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
IceGolemFreeze_DEF;2;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;300;400;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;550;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl2_DEF;2500;IceGolem Freeze deploy2 lvl2_DEF;Lightning Spell;Heal spell;;2250;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;1856;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceGolemFreeze_DEF;3;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;300;400;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;550;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl3_DEF;2500;IceGolem Freeze deploy2 lvl3_DEF;Lightning Spell;Heal spell;;2500;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2063;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceGolemFreeze_DEF;4;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;300;400;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;550;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl4_DEF;2500;IceGolem Freeze deploy2 lvl4_DEF;Lightning Spell;Heal spell;;2750;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2269;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceGolemFreeze_DEF;5;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;300;400;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;550;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl5_DEF;2500;IceGolem Freeze deploy2 lvl5_DEF;Lightning Spell;Heal spell;;3000;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2475;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceGolemFreeze_DEF;6;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;300;400;432;DarkElixir;330000;0;0;0;100;400;70;75;0;0;58;0;0;0;550;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Heal spell;;3250;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2681;0;0;0;0;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceBreakerSplinters;1;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;0;0;432;DarkElixir;330000;0;0;0;100;400;70;75;300;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Ice Breaker Hit lvl1;TRUE;3250;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2681;90;0;100;100;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
IceBreakerSplinters;2;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;0;0;432;DarkElixir;330000;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Ice Breaker Hit lvl1;;3250;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2681;90;0;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
IceBreakerSplinters;3;TID_SPELL_BATS;TID_SPELL_BATS_INFO;TRUE;5;13;5;1;180;0;0;0;432;DarkElixir;330000;0;0;0;100;400;70;75;450;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_bats;icon_spell_bats;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Ice Breaker Hit lvl1;;3250;Birthday TombStone;3;560;Mini Spell Factory;TID_BUILDING_CLASS_DEFENSE;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2681;90;0;100;150;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
Unused1;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Ice Breaker Hit lvl1;TRUE;3250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;2681;90;0;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
TH13Freeze;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;500;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Ice Breaker Hit lvl1;TRUE;0;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;0;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
TH13Freeze;2;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;500;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;IceGolem Freeze deploy lvl6_DEF;2500;IceGolem Freeze deploy2 lvl6_DEF;Lightning Spell;Ice Breaker Hit lvl1;;0;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;0;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH13Freeze;3;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;500;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;Slowdown deploy lvl1;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;4000;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;4000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH13Freeze;4;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;500;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;Slowdown deploy lvl1;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;6000;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;6000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
TH13Freeze;5;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;390;0;58;0;0;0;500;1;500;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;Slowdown deploy lvl1;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
ElectroTitanDamageAura;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;30;0;58;0;0;0;350;4000;0;400;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;E_titanAreaDamage;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;TRUE;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;TRUE;;0;;0
ElectroTitanDamageAura;2;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;400;72;Elixir;0;0;0;0;100;400;70;75;40;0;58;0;0;0;350;4000;0;400;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;bat_Predeploy;E_titanAreaDamage;2500;Slowdown deploy2 lvl1;Lightning Spell;Ice Breaker Hit lvl1;;8000;Birthday TombStone;3;0;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;25;0;0;10;0;50;200;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;0;8000;90;50;100;130;0;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
