Name;BuildingLevel;TID;InfoTID;BuildingClass;SecondaryTargetingClass;ShopBuildingClass;SWF;ExportName;ExportNameNpc;ExportNameConstruction;ExportNameLocked;BuildTimeD;BuildTimeH;BuildTimeM;BuildTimeS;BuildResource;BuildCost;TownHallLevel;CapitalHallLevel;Width;Height;Icon;ExportNameBuildAnim;ExportNameUpgradeAnim;MaxStoredGold;MaxStoredElixir;MaxStoredDarkElixir;MaxStoredWarGold;MaxStoredWarElixir;MaxStoredWarDarkElixir;MaxStoredGold2;MaxStoredElixir2;PercentageStoredGold;PercentageStoredElixir;PercentageStoredDarkElixir;LootOnDestruction;Bunker;Village2Housing;HousingSpace;HousingSpaceAlt;HousingSpaceSiege;ProducesResource;ResourcePer100Hours;ResourceMax;ResourceIconLimit;UnitProduction;UpgradesUnitType;ProducesUnitsOfType;LevelRequirementTID;BoostCost;FreeBoost;Hitpoints;RegenTime;AttackRange;AltAttackMode;AltAttackRange;PrepareSpeed;AttackSpeed;AltAttackSpeed;CoolDownOverride;DPS;AltDPS;Damage;PreferredTarget;PreferredTargetDamageMod;RandomHitPosition;DestroyEffect;DestroyDamageEffect;AttackEffect;AttackEffect2;ChainAttackDistance;ChainAttackMaxTargets;ChainAttackDelay;ChainAttackDamageReductionPercent;AttackEffectAlt;HitEffect;Projectile;AltProjectile;ExportNameDamagedSWF;ExportNameDamaged;BuildingW;BuildingH;BaseGfx;ExportNameBase;AirTargets;GroundTargets;MultiTargets;NumMultiTargets;AltAirTargets;AltGroundTargets;AltMultiTargets;AmmoCount;AmmoResource;AmmoCost;MinAttackRange;DamageRadius;PushBack;WallCornerPieces;LoadAmmoEffect;NoAmmoEffect;ToggleAttackModeEffect;PickUpEffect;PlacingEffect;AnimateTurret;DefenderCharacter;DefenderCount;DefenderZ;AltDefenderZ;DestructionXP;Locked;StartingHomeCount;Hidden;AOESpell;AOESpellAlternate;TriggerRadius;ExportNameTriggered;AppearEffect;ForgesSpells;ForgesMiniSpells;IsHeroBarrack;HeroType;IncreasingDamage;DPSLv2;DPSLv3;DPSMulti;Lv2SwitchTime;Lv3SwitchTime;AttackEffectLv2;AttackEffectLv3;TransitionEffectLv2;TransitionEffectLv3;AltNumMultiTargets;PreventsHealing;StrengthWeight;AlternatePickNewTargetDelay;AltBuildResource;SpeedMod;StatusEffectTime;ShockwavePushStrength;ShockwaveArcLength;ShockwaveExpandRadius;TargetingConeAngle;AimRotateStep;PenetratingProjectile;PenetratingRadius;PenetratingExtraRange;TurnSpeed;NeedsAim;TargetGroups;TargetGroupsRadius;HitSpell;HitSpellLevel;ExportNameBeamStart;ExportNameBeamEnd;Damage2;Damage2Radius;Damage2Delay;Damage2Min;Damage2FalloffStart;Damage2FalloffEnd;HitEffect2;WakeUpSpeed;WakeUpSpace;PreAttackEffect;ShareHeroCombatData;BurstCount;BurstDelay;AltBurstCount;AltBurstDelay;DummyProjectileCount;DieDamage;DieDamageRadius;DieDamageEffect;DieDamageDelay;IsRed;VillageType;WallBlockX;WallBlockY;RedMul;GreenMul;BlueMul;RedAdd;GreenAdd;BlueAdd;DefenceTroopCount;DefenceTroopCharacter;DefenceTroopCharacter2;DefenceTroopLevel;AmountCanBeUpgraded;SelfAsAoeCenter;NewTargetAttackDelay;GearUpBuilding;GearUpLevelRequirement;GearUpResource;GearUpCost;GearUpTime;GearUpTID;StartUpgradeBoosterCost;ActivateCombatOnDamageTaken;ActivatedCombatAddBuildingClass;CombatActivationDelay;CombatActivationEffect;Weapon;HintPriority;UpgradeTasks;UpgradeTasksRequired;AnimationActionFrame;SpellOnNearbyDamage;DamagePermilHp;ProjectileVariantByTargetMaxHP;DefaultProjectileVariant;PreviewScenario;CustomTargetHitBuildingInRange;UnlockWeaponMode
Air Defense;3;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl3;goblin_townhall_lvl1;basic_turret_const;0;0;16;0;0;Gold;270000;5;5;3;3;0;fireworks_tower_upg;fireworks_tower_lvl3_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;900;17;1000;;700;0;1000;250;0;140;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit2;Firework3;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;4;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl4;goblin_townhall_lvl1;basic_turret_const;0;1;0;0;0;Gold;500000;6;6;3;3;0;fireworks_tower_upg;fireworks_tower_lvl4_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;950;18;1000;;700;0;1000;250;0;160;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit2;Firework4;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;5;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl5;goblin_townhall_lvl1;basic_turret_const;0;1;12;0;0;Gold;1000000;7;7;3;3;0;fireworks_tower_upg;fireworks_tower_lvl5_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1000;19;1000;;700;0;1000;250;0;190;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework5;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;6;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl6;goblin_townhall_lvl1;basic_turret_const;0;2;0;0;0;Gold;1350000;8;8;3;3;0;fireworks_tower_upg;fireworks_tower_lvl6_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1050;20;1000;;700;0;1000;250;0;230;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework6;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;7;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl7;goblin_townhall_lvl1;basic_turret_const;0;3;0;0;0;Gold;1750000;9;9;3;3;0;alliance_castle_upg;fireworks_tower_lvl7_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1100;21;1000;;700;0;1000;250;0;280;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework7;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;8;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl8;goblin_townhall_lvl1;basic_turret_const;0;4;6;0;0;Gold;3000000;10;10;3;3;0;alliance_castle_upg;fireworks_tower_lvl8_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1210;21;1000;;700;0;1000;250;0;320;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework8;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;9;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl9;goblin_townhall_lvl1;basic_turret_const;0;6;6;0;0;Gold;4200000;11;11;3;3;0;alliance_castle_upg;fireworks_tower_lvl9_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1300;21;1000;;700;0;1000;250;0;360;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework9;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;10;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl10;goblin_townhall_lvl1;basic_turret_const;0;9;18;0;0;Gold;6500000;12;12;3;3;0;alliance_castle_upg;fireworks_tower_lvl10_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1400;21;1000;;700;0;1000;250;0;400;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework9;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;11;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl11;goblin_townhall_lvl1;basic_turret_const;0;12;0;0;0;Gold;10500000;13;13;3;3;0;alliance_castle_upg;fireworks_tower_lvl11_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1500;21;1000;;700;0;1000;250;0;440;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework9;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;12;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl12;goblin_townhall_lvl1;basic_turret_const;0;17;0;0;0;Gold;17000000;14;14;3;3;0;alliance_castle_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1650;21;1000;;700;0;1000;250;0;500;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework9;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Air Defense;13;TID_BUILDING_AIR_DEFENSE;TID_AIR_DEFENSE_INFO;Defense;Resource;0;sc/buildings.sc;fireworks_tower_lvl13;goblin_townhall_lvl1;basic_turret_const;0;18;0;0;0;Gold;19500000;15;15;3;3;0;alliance_castle_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;1750;21;1000;;700;0;1000;250;0;540;290;0;0;0;;Building Destroyed;0;Air Defence Attack;0;0;0;0;0;0;Air Defence hit3;Firework9;Tower Arrow Fire3 LOW;0;rockWood_destructed_tiles3;2;2;0;airdefence_tower_base;TRUE;;;0;;;;0;0;0;0;100;0;Synced;0;0;Bow Target;Air Defence Pickup;Air Defence Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;50;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;4;192;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Archer Tower2;5;Gold;4000000;10080;TID_GEAR_UP_ARCHER_TOWER;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;AirDefense;;0
Mortar;1;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl1;goblin_townhall_lvl1;mortar_const;0;0;3;0;0;Gold;5000;3;3;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;400;20;1100;TRUE;1100;0;5000;1000;0;4;8;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit;Mortar Ammo1;Mortar Ammo1;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;TRUE;;0;FALSE;TRUE;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;TRUE;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;450;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
Mortar;2;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl2;goblin_townhall_lvl1;mortar_const;0;0;6;0;0;Gold;25000;4;4;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;450;21;1100;;1100;0;5000;1000;0;5;9;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit;Mortar Ammo2;Mortar Ammo2;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;;;0;;;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;440;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
Mortar;3;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl3;goblin_townhall_lvl1;mortar_const;0;0;12;0;0;Gold;100000;5;5;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;500;22;1100;;1100;0;5000;1000;0;6;11;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit;Mortar Ammo3;Mortar Ammo3;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;;;0;;;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;430;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
Mortar;4;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl4;goblin_townhall_lvl1;mortar_const;0;1;0;0;0;Gold;200000;6;6;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;550;23;1100;;1100;0;5000;1000;0;7;13;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit;Mortar Ammo4;Mortar Ammo4;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;;;0;;;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;420;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
Mortar;5;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl5;goblin_townhall_lvl1;mortar_const;0;2;0;0;0;Gold;400000;7;7;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;600;24;1100;;1100;0;5000;1000;0;9;17;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit;Mortar Ammo5;Mortar Ammo5;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;;;0;;;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;410;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
Mortar;6;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl6;goblin_townhall_lvl1;mortar_const;0;2;12;0;0;Gold;750000;8;8;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;650;25;1100;;1100;0;5000;1000;0;11;20;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit lvl6;Mortar Ammo6;Mortar Ammo6;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;;;0;;;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;400;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
Mortar;7;TID_BUILDING_MORTAR;TID_MORTAR_INFO;Defense;Resource;0;sc/buildings.sc;mortar_lvl7;goblin_townhall_lvl1;mortar_const;0;3;0;0;0;Gold;1500000;9;9;3;3;0;mortar_upg;fireworks_tower_lvl12_upgrade;5000000;5000000;20000;0;0;0;0;0;0;0;20;;;0;80;0;0;Gold;630000;350000;900;105;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;5;;700;26;1100;;1100;0;5000;1000;0;15;27;0;0;0;;Building Destroyed;0;Mortar Attack;0;0;0;0;0;0;Mortar Hit lvl6;Mortar Ammo6;Mortar Ammo6;0;rockWood_destructed_tiles3;2;2;0;mortar_base;FALSE;;;0;;;;0;0;0;400;150;100;Synced;0;0;Bow Target;Mortar Pickup;Mortar Placing;;Wizard11;1;135;100;15;;1;;0;0;0;0;0;;;;0;;0;0;0;0;0;0;0;0;0;0;;390;0;Elixir;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;3;500;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;;0;Multi Mortar;7;Gold;4000000;10080;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;Townhall15;150;0;0;0;0;0;0;0;DefenseLongRange;;0
